periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica;recaf_punt_c_naturales;recaf_punt_ingles;recaf_punt_lectura_critica;recaf_punt_matematicas;recaf_punt_sociales_ciudadanas
20121;SB11201210093877;ESTUDIANTE;URBANO;;A;ACADÉMICO;368307001800;368307001800;68;68307;145425;SANTANDER;MIXTO;MAÑANA;GIRÓN;NO OFICIAL;INSTITUTO DE FORMACION EDUCATIVA IFE;INSTITUTO DE FORMACION EDUCATIVA IFE - SEDE PRINCIPAL;S;A-;;;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68307;;SANTANDER;SANTANDER;Ninguno;26/11/1994;M;;;;;;;;;BUCARAMANGA;GIRÓN;;;;COLOMBIA;COLOMBIA;N;993;;;;;;;;;;;;;;;TI;;Si, 20 horas o más a la semana;Menos de 87.000;Ninguna vez;Cuatro;Primaria completa;Primaria completa;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Otra actividad u ocupación;Otra actividad u ocupación;Nueve;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;No;No;36;45;29;24;33;;32;19;37;;;;;35;31;39;24;44;45
20121;SB11201210093436;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001007677;368001007677;68;68001;97857;SANTANDER;MIXTO;MAÑANA;BUCARAMANGA;NO OFICIAL;INST TEC COLOMBIANO INTECOL;INST TEC COLOMBIANO INTECOL;S;A-;;;;;1996;2002;1 año;Un año de preescolar;;2001;Si;Cabecera Municipal;68;1204;68001;68001;68;68001;Uno;SANTANDER;SANTANDER;Ninguno;28/04/1994;F;UNIVERSIDAD INDUSTRIAL DE SANTANDER;No;Si;Si;No;No;Si;Si;BUCARAMANGA;BUCARAMANGA;BUCARAMANGA;;;COLOMBIA;COLOMBIA;N;659;;No;No;No;No;No;No;No;No;No;No;No;No;Profesional;TI;13;No;Menos de 87.000;Ninguna vez;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Trabajador por cuenta propia;Trabajador por cuenta propia;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;46;44;41;42;31;;44;46;40;;;;;41;51;38;51;44;43
20121;SB11201210095953;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001007084;368001007084;68;68001;92627;SANTANDER;MIXTO;MAÑANA;BUCARAMANGA;NO OFICIAL;COL  ASED                                                                                           ;COL  ASED                                                                                           ;S;A1;;;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68547;;SANTANDER;SANTANDER;Ninguno;26/04/1995;F;;;;;;;;;BUCARAMANGA;PIEDECUESTA;;;;COLOMBIA;COLOMBIA;N;388;;;;;;;;;;;;;;;TI;;No;Entre 87.000 y menos de 120.000;Ninguna vez;Cuatro;Educación profesional completa;Primaria completa;Estrato 3;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;Hogar;Pensionado;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;51;54;46;57;45;54;;63;29;;;;;50;58;50;57;44;64
20121;SB11201210000226;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001005488;368001005488;68;68001;95646;SANTANDER;MIXTO;NOCHE;BUCARAMANGA;NO OFICIAL;COL  COLOMBO VENEZOLANO;COL  COLOMBO VENEZOLANO                                                                             ;S;A-;;;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68001;;SANTANDER;SANTANDER;Ninguno;03/08/1995;M;;;;;;;;;BUCARAMANGA;BUCARAMANGA;;;;COLOMBIA;COLOMBIA;N;419;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Tres;No sabe;No sabe;Estrato 3;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Otra actividad u ocupación;Otra actividad u ocupación;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;42;47;43;40;35;51;;52;52;;;;;45;49;40;49;54;51
20121;SB11201210091316;ESTUDIANTE;URBANO;;A;ACADÉMICO;368307001800;368307001800;68;68307;145425;SANTANDER;MIXTO;MAÑANA;GIRÓN;NO OFICIAL;INSTITUTO DE FORMACION EDUCATIVA IFE;INSTITUTO DE FORMACION EDUCATIVA IFE - SEDE PRINCIPAL;S;A-;;GB;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68307;;SANTANDER;SANTANDER;Ninguno;21/08/1994;M;;;;;;;;;BUCARAMANGA;GIRÓN;;;;COLOMBIA;COLOMBIA;N;753;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Dos;No sabe;No sabe;Estrato 3;Entre 1 y menos de 2 SMLV;Nivel 3;Otra actividad u ocupación;Otra actividad u ocupación;Cuatro;Madera burda, tabla, tablón;Si;No;Si;Si;No;No;No;No;No;No;34;42;41;37;37;;;41;52;;5;;;44;46;42;47;54;45
20121;SB11201210003283;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368081000635;368081000635;68;68081;14506;SANTANDER;MIXTO;NOCHE;BARRANCABERMEJA;NO OFICIAL;UNION SINDICAL OBRERA  USO;UNION SINDICAL OBRERA  USO;S;A-;;GB;;;;;;;;;No;Cabecera Municipal;68;;68081;;68;68081;;SANTANDER;SANTANDER;Ninguno;23/11/1991;M;;;;;;;;;BARRANCABERMEJA;BARRANCABERMEJA;;;;COLOMBIA;COLOMBIA;N;731;;;;;;;;;;;;;;;CC;;No;Entre 87.000 y menos de 120.000;Una Vez;Dos;Ninguno;Ninguno;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;No;No;Si;No;44;40;34;29;42;;;44;46;;4;;;45;45;46;49;48;43
20121;SB11201210019484;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001007146;368001007146;68;68001;110403;SANTANDER;MIXTO;NOCHE;BUCARAMANGA;NO OFICIAL;CENT EDUC PAULO FREIRE                                                                              ;CENT EDUC PAULO FREIRE                                                                              ;S;A-;;;GB;;;;;;;;No;Cabecera Municipal;5;;5001;;5;5001;;ANTIOQUIA;ANTIOQUIA;Ninguno;29/05/1988;F;;;;;;;;;MEDELLÍN;MEDELLÍN;;;;COLOMBIA;COLOMBIA;N;596;;;;;;;;;;;;;;;CC;;Si, 20 horas o más a la semana;Menos de 87.000;Ninguna vez;Uno;Técnica o tecnológica completa;Primaria completa;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Otra actividad u ocupación;Trabajador por cuenta propia;Dos;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;36;40;48;42;42;;;50;46;;;4;;47;43;46;55;50;43
20121;SB11201210101276;ESTUDIANTE;URBANO;;A;ACADÉMICO;368001007596;368001007596;68;68001;137000;SANTANDER;MIXTO;MAÑANA;BUCARAMANGA;NO OFICIAL;FUNDACION COLEGIO GENERACION FUTURO COLOMBIA;FUNDACION COLEGIO GENERACION FUTURO COLOMBIA - SEDE PRINCIPAL;S;A-;GB;;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68276;;SANTANDER;SANTANDER;Ninguno;23/06/1995;F;;;;;;;;;BUCARAMANGA;FLORIDABLANCA;;;;COLOMBIA;COLOMBIA;N;974;;;;;;;;;;;;;;;TI;;No;Menos de 87.000;Ninguna vez;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 2;Otra actividad u ocupación;Otra actividad u ocupación;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;36;38;22;4;29;;;41;46;5;;;;45;37;36;39;48;40
20121;SB11201210100506;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001004651;368001004651;68;68001;137026;SANTANDER;MIXTO;TARDE;BUCARAMANGA;NO OFICIAL;COLEGIO PRINCIPE SAN CARLOS;COL  PRINCIPE SAN CARLOS                                                                            ;S;B+;;;;;2001;2008;1 año;Un año de preescolar;;2007;Si;Cabecera Municipal;68;1204;68001;68001;68;68001;Uno;SANTANDER;SANTANDER;Ninguno;06/11/1993;M;UNIVERSIDAD INDUSTRIAL DE SANTANDER;No;Si;Si;Si;Si;Si;No;BUCARAMANGA;BUCARAMANGA;BUCARAMANGA;;;COLOMBIA;COLOMBIA;N;283;;No;No;No;No;No;No;No;No;No;No;No;No;Profesional;CC;25;No;Entre 120.000 y menos de 150.000;Ninguna vez;Tres;No sabe;No sabe;Estrato 3;Entre 2 y menos de 3 SMLV;No está clasificada por el SISBEN;Otra actividad u ocupación;Otra actividad u ocupación;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;72;48;46;54;88;53;;52;46;;;;;65;90;88;57;54;53
20121;SB11201210097345;ESTUDIANTE;URBANO;N;A;ACADÉMICO;368001007669;368001007669;68;68001;95760;SANTANDER;MIXTO;MAÑANA;BUCARAMANGA;NO OFICIAL;FUNDACIÓN EDUCATIVA DE COLOMBIA - FUNDECOL;FUNDACIÓN EDUCATIVA DE COLOMBIA - FUNDECOL - SEDE PRINCIPAL;S;A-;;;;;;;;;;;No;Cabecera Municipal;68;;68001;;68;68001;;SANTANDER;SANTANDER;Ninguno;25/10/1994;F;;;;;;;;;BUCARAMANGA;BUCARAMANGA;;;;COLOMBIA;COLOMBIA;N;861;;;;;;;;;;;;;;;TI;;Si, menos de 20 horas a la semana;Menos de 87.000;Ninguna vez;Cinco;Secundaria (Bachillerato) incompleta;No sabe;Estrato 2;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Otra actividad u ocupación;Otra actividad u ocupación;Siete;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;44;31;34;32;37;;36;48;37;;;;;43;36;42;39;39;29
