periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20171;SB11201710090459;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;2;A1;2;2;1;N;15;15759;15;15238;;;BOYACA;BOYACA;N;;19/11/1998;F;26;Menos de 10 horas;46.159092;SOGAMOSO;DUITAMA;COLOMBIA;3;NSE2;COLOMBIA;NO;N;0;No;Si, en efectivo;;;;Dos;;;;;3 a 4;Igual;Si;No;No;Si;;Si;No;;No sabe;Es agricultor, pesquero o jornalero;14;12;37;5;14;12;42;204;51;39;39;40
20171;SB11201710090458;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;1;A-;3;2;2;N;15;15759;15;15238;Entre 30 y 60 minutos;30 minutos o menos;BOYACA;BOYACA;N;;15/12/1998;M;26;Más de 30 horas;46.458271;SOGAMOSO;DUITAMA;COLOMBIA;3;NSE2;COLOMBIA;NO;N;0;No;Si, en efectivo y especie;1 o 2 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Dos;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;Si;Si;Si;No;;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);10;17;13;30;19;18;40;217;36;51;42;43
20171;SB11201710090451;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;1;A-;2;1;2;N;15;15759;15;15104;Entre 1 y 3 horas;No leo por entretenimiento;BOYACA;BOYACA;N;;16/05/1999;M;26;0;54.741531;SOGAMOSO;BOYACÁ;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;No;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;3;5;14;7;5;16;33;184;37;40;32;42
20171;SB11201710090449;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;2;A-;2;2;2;N;15;15759;15;15238;Más de 3 horas;Entre 30 y 60 minutos;BOYACA;BOYACA;N;;26/01/2000;F;26;0;48.748863;SOGAMOSO;DUITAMA;COLOMBIA;3;NSE2;COLOMBIA;NO;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 5;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;Si;No;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;32;15;11;13;12;13;50;212;34;43;38;41
20171;SB11201710090368;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;2;A2;3;3;3;N;15;15759;15;15238;Más de 3 horas;Entre 30 y 60 minutos;BOYACA;BOYACA;N;;02/04/1999;M;26;Menos de 10 horas;56.532314;SOGAMOSO;DUITAMA;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;No;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;5 a 6;Igual;No;Si;No;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;43;54;50;55;67;53;55;294;60;59;63;58
20171;SB11201710090336;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315238001758;315238001758;15;15238;169748;BOYACA;MIXTO;MAÑANA;DUITAMA;NO OFICIAL;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;S;3;A1;3;3;3;N;15;15759;15;15238;Entre 1 y 3 horas;Entre 30 y 60 minutos;BOYACA;BOYACA;N;;03/02/1999;F;26;0;48.796745;SOGAMOSO;DUITAMA;COLOMBIA;3;NSE2;COLOMBIA;NO;N;0;No;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Tres;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;7 a 8;Igual;Si;No;No;No;Si;Si;No;No;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);66;58;35;62;63;59;63;302;50;61;61;60
20171;SB11201710090294;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315001003942;315001003942;15;15001;155010;BOYACA;MIXTO;COMPLETA;TUNJA;NO OFICIAL;CENTRO JUVENIL AMIGONIANO BOYACÁ;CENTRO JUVENIL AMIGONIANO BOYACÁ - SEDE PRINCIPAL;S;2;A-;2;2;2;N;15;15001;;;;;BOYACA;;N;;21/02/2001;M;26;;57.821381;TUNJA;;COLOMBIA;2;NSE3;COLOMBIA;NO;S;101557;No;;;;;;;;;;;;;;;;;;;Si;;;31;25;16;19;34;21;50;236;38;47;50;45
20171;SB11201710090284;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;315001003942;315001003942;15;15001;155010;BOYACA;MIXTO;COMPLETA;TUNJA;NO OFICIAL;CENTRO JUVENIL AMIGONIANO BOYACÁ;CENTRO JUVENIL AMIGONIANO BOYACÁ - SEDE PRINCIPAL;S;2;A-;2;2;1;N;15;15001;;;;;BOYACA;;N;;04/07/1997;M;26;;49.60154;TUNJA;;COLOMBIA;2;NSE2;COLOMBIA;NO;S;0;No;;;;;;;;;;;;;;;;;;;Si;;;19;12;20;6;15;12;45;205;41;39;40;40
20171;SB11201710090280;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;315001003942;315001003942;15;15001;155010;BOYACA;MIXTO;COMPLETA;TUNJA;NO OFICIAL;CENTRO JUVENIL AMIGONIANO BOYACÁ;CENTRO JUVENIL AMIGONIANO BOYACÁ - SEDE PRINCIPAL;S;2;A-;2;2;2;N;15;15001;;;;;BOYACA;;N;;29/11/1999;M;26;;46.964901;TUNJA;;COLOMBIA;2;NSE2;COLOMBIA;NO;S;0;No;;;;;;;;;;;;;;;;;;;No;;;45;25;7;21;14;36;55;235;31;47;39;52
20171;SB11201710090044;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;315001003516;315001003516;15;15001;104547;BOYACA;MIXTO;MAÑANA;TUNJA;NO OFICIAL;COLEGIO CORPORACION SANTO DOMINGO;COLEGIO CORPORACION SANTO DOMINGO;S;3;A1;3;3;2;N;15;15001;15;15001;Más de 3 horas;Entre 30 y 60 minutos;BOYACA;BOYACA;N;;18/04/1998;F;26;Entre 21 y 30 horas;46.330299;TUNJA;TUNJA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;32243;No;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;No;Si;No;No;Si;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);50;47;43;51;50;39;58;281;55;58;56;53
