periodo;estu_consecutivo;estu_estudiante;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;desemp_profundiza_biologia;desemp_profundiza_csociales;desemp_profundiza_lenguaje;desemp_profundiza_matematica;estu_anomatriculaprimero;estu_anomatriculasexto;estu_anoscolegioactual;estu_anospreescolar;estu_anoterminobachiller;estu_anoterminoquinto;estu_antecedentes;estu_areareside;estu_cod_depto_presentacion;estu_cod_iesdeseada;estu_cod_mcpio_presentacion;estu_cod_mcpioiesdeseada;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_cuantoscolegioestudio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_iesdeseada;estu_instporamigosestudiando;estu_instporcostomatricula;estu_instporoportunidades;estu_instporotrarazon;estu_instporprestigio;estu_instporubicacion;estu_instporunicaqueofrece;estu_mcpio_presentacion;estu_mcpio_reside;estu_mcpioiesdeseada;estu_mesterminobachiller;estu_motivo_presentavalidacion;estu_nacionalidad;estu_pais_reside;estu_privado_libertad;estu_puesto;estu_razonretirocolegio;estu_reprobocuarto;estu_reprobodecimo;estu_reprobonoveno;estu_reprobooctavo;estu_reprobooncemas;estu_reproboprimero;estu_reproboquinto;estu_reprobosegundo;estu_reproboseptimo;estu_reprobosexto;estu_reprobotercero;estu_seretirocolegio;estu_tipocarreradeseada;estu_tipodocumento;estu_totalalumnoscurso;estu_trabajaactualmente;estu_valorpensioncolegio;estu_vecespresentoexamen;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_ingresofmiliarmensual;fami_nivelsisben;fami_ocupacionmadre;fami_ocupacionpadre;fami_personashogar;fami_pisoshogar;fami_telefono;fami_tiene_celular;fami_tiene_nevera;fami_tiene_serviciotv;fami_tieneautomovil;fami_tienecomputador;fami_tienedvd;fami_tieneinternet;fami_tienelavadora;fami_tienemicroondas;punt_biologia;punt_ciencias_sociales;punt_filosofia;punt_fisica;punt_ingles;punt_interdisc_medioambiente;punt_interdisc_violenciaysoc;punt_lenguaje;punt_matematicas;punt_profundiza_biologia;punt_profundiza_csociales;punt_profundiza_lenguaje;punt_profundiza_matematica;punt_quimica;recaf_punt_c_naturales;recaf_punt_ingles;recaf_punt_lectura_critica;recaf_punt_matematicas;recaf_punt_sociales_ciudadanas
20121;SB11201210029269;ESTUDIANTE;URBANO;N;A;ACADÉMICO;352356001421;352356001421;52;52356;83816;NARIÑO;MIXTO;TARDE;IPIALES;NO OFICIAL;COLEGIO INSECOL S.A.S.;COLEGIO INSECOL S.A.S;S;A-;;;;;;;;;;;No;Cabecera Municipal;52;;52356;;52;52356;;NARIÑO;NARIÑO;Ninguno;05/02/1996;M;;;;;;;;;IPIALES;IPIALES;;;;COLOMBIA;COLOMBIA;N;378;;;;;;;;;;;;;;;TI;;No;Entre 87.000 y menos de 120.000;Ninguna vez;Tres;Primaria completa;Primaria completa;Estrato 2;Entre 1 y menos de 2 SMLV;Nivel 1;Hogar;Profesional independiente;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;No;Si;Si;Si;Si;No;No;Si;54;54;38;46;42;55;;50;46;;;;;50;51;46;54;51;48
20121;SB11201210024307;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001006096;352001006096;52;52001;94409;NARIÑO;MIXTO;SABATINA;PASTO;NO OFICIAL;INST JORGE ELIECER GAITAN;INST JORGE ELIECER GAITAN;S;A-;;;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;02/12/1994;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;711;;;;;;;;;;;;;;;TI;;Si, menos de 20 horas a la semana;Menos de 87.000;Ninguna vez;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Trabajador por cuenta propia;Trabajador por cuenta propia;Cuatro;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;Si;Si;Si;No;Si;36;44;43;39;43;;51;44;41;;;;;47;48;48;47;49;48
20121;SB11201210024352;ESTUDIANTE;URBANO;N;A;ACADÉMICO;352001006111;352001006111;52;52001;69112;NARIÑO;MIXTO;TARDE;PASTO;NO OFICIAL;BTO MODERNO DE ADULTOS EXTERNADO DEL SUR;BTO MODERNO DE ADULTOS EXTERNADO DEL SUR;S;A-;;I;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;20/12/1994;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;622;;;;;;;;;;;;;;;TI;;No;No paga Pensión;Ninguna vez;Dos;Ninguno;Ninguno;Estrato 1;Menos de 1 SMLV;Nivel 1;Empleado obrero u operario;Empleado obrero u operario;Dos;Tierra, arena;No;No;No;No;No;No;No;No;No;No;44;45;50;42;37;;;48;40;;5;;;40;46;42;58;49;48
20121;SB11201210024121;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001001519;352001001519;52;52001;11262;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;COLEGIO DEL SAGRADO CORAZON DE JESUS;COLEGIO DEL SAGRADO CORAZON DE JESUS;S;A1;;;;GB;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;03/02/2002;F;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;241;;;;;;;;;;;;;;;TI;;No;250.000 o más;Ninguna vez;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 3;Entre 5 y menos de 7 SMLV;No está clasificada por el SISBEN;Pensionado;Empleado de nivel técnico o profesional;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;No;Si;No;Si;No;No;48;50;58;52;45;;;54;54;;;;4;52;60;50;60;58;53
20121;SB11201210024094;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001001519;352001001519;52;52001;11262;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;COLEGIO DEL SAGRADO CORAZON DE JESUS;COLEGIO DEL SAGRADO CORAZON DE JESUS;S;B1;;;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;25/05/1995;F;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;177;;;;;;;;;;;;;;;TI;;No;Entre 150.000 y menos de 250.000;Ninguna vez;Dos;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;Empleado de nivel técnico o profesional;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;Si;Si;Si;Si;No;55;51;61;52;77;;51;57;49;;;;;60;66;80;67;52;57
20121;SB11201210024641;ESTUDIANTE;URBANO;N;A;ACADÉMICO;152001000793;152001000793;52;52001;156695;NARIÑO;MIXTO;SABATINA;PASTO;OFICIAL;LIC INTEGD DE BTO UNIVERSIDAD DE NARIÑO;LIC INTEGD DE BTO UNIVERSIDAD DE NARIÑO - SEDE PRINCIPAL;S;A-;;;;GB;;;;;2011;;No;Cabecera Municipal;52;;52001;;;;;NARIÑO;;Ninguno;14/06/1984;F;;;;;;;;;PASTO;;;;;COLOMBIA;COLOMBIA;N;522;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;No paga Pensión;Una Vez;Dos;Primaria completa;Primaria completa;;Menos de 1 SMLV;No está clasificada por el SISBEN;Trabajador por cuenta propia;Trabajador por cuenta propia;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;No;No;Si;Si;No;No;No;36;41;46;44;40;;;54;47;;;;4;52;52;44;60;54;42
20121;SB11201210024176;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001000903;352001000903;52;52001;11288;NARIÑO;MIXTO;COMPLETA;PASTO;NO OFICIAL;COL SAN FRANCISCO JAVIER;COL SAN FRANCISCO JAVIER;S;B1;;;;I;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;15/08/1995;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;45;;;;;;;;;;;;;;;TI;;No;250.000 o más;Ninguna vez;Tres;Postgrado;Secundaria (Bachillerato) completa;Estrato 6;10 o más SMLV;No está clasificada por el SISBEN;;Pequeño empresario;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;57;55;55;68;80;;;59;72;;;;6;62;70;82;71;74;68
20121;SB11201210024305;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001006096;352001006096;52;52001;94409;NARIÑO;MIXTO;SABATINA;PASTO;NO OFICIAL;INST JORGE ELIECER GAITAN;INST JORGE ELIECER GAITAN;S;A-;;;;;2000;2006;1 año;Un año de preescolar;;2005;Si;Cabecera Municipal;52;1206;52001;52001;52;52001;Uno;NARIÑO;NARIÑO;Ninguno;30/10/1993;F;UNIVERSIDAD DE NARIÑO;Si;Si;Si;No;No;Si;No;PASTO;PASTO;PASTO;;;COLOMBIA;COLOMBIA;N;861;;No;No;No;No;No;No;No;No;No;No;No;;Profesional;CC;35;Si, menos de 20 horas a la semana;Menos de 87.000;Ninguna vez;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;Entre 1 y menos de 2 SMLV;Nivel 1;Otra actividad u ocupación;Trabajador por cuenta propia;Cinco;Cemento, gravilla, ladrillo;No;Si;Si;Si;No;No;Si;No;No;No;42;38;39;42;42;;40;41;37;;;;;35;40;46;49;44;32
20121;SB11201210024099;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001001519;352001001519;52;52001;11262;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;COLEGIO DEL SAGRADO CORAZON DE JESUS;COLEGIO DEL SAGRADO CORAZON DE JESUS;S;B1;;II;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;27/01/1996;F;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;84;;;;;;;;;;;;;;;TI;;No;250.000 o más;Dos veces;Tres;Primaria incompleta;Primaria incompleta;Estrato 3;Entre 2 y menos de 3 SMLV;No está clasificada por el SISBEN;;;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;No;;Si;Si;Si;Si;60;62;58;52;75;;;66;49;;6;;;58;66;78;75;53;61
20121;SB11201210029256;ESTUDIANTE;URBANO;N;A;ACADÉMICO;352356001421;352356001421;52;52356;83816;NARIÑO;MIXTO;TARDE;IPIALES;NO OFICIAL;COLEGIO INSECOL S.A.S.;COLEGIO INSECOL S.A.S;S;A-;;;;;;;;;;;No;Cabecera Municipal;52;;52356;;52;52356;;NARIÑO;NARIÑO;Ninguno;15/09/1992;M;;;;;;;;;IPIALES;IPIALES;;;;COLOMBIA;COLOMBIA;N;579;;;;;;;;;;;;;;;CC;;Si, menos de 20 horas a la semana;Entre 87.000 y menos de 120.000;Ninguna vez;Cuatro;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Hogar;Profesional independiente;Cinco;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;No;Si;No;No;Si;No;Si;No;36;44;31;44;37;;40;50;49;;;;;43;49;42;47;52;51
20121;SB11201210024144;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001001519;352001001519;52;52001;11262;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;COLEGIO DEL SAGRADO CORAZON DE JESUS;COLEGIO DEL SAGRADO CORAZON DE JESUS;S;B1;;;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;26/03/1995;F;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;100;;;;;;;;;;;;;;;TI;;No;250.000 o más;Ninguna vez;Tres;Educación profesional completa;Postgrado;Estrato 4;Entre 3 y menos de 5 SMLV;Nivel 3;Trabajador por cuenta propia;;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;Si;Si;Si;No;Si;No;Si;55;51;41;54;75;;51;67;60;;;;;56;63;78;65;61;60
20121;SB11201210024436;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001004135;352001004135;52;52001;78972;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;INST SAN FRANCISCO DE ASIS;INST SAN FRANCISCO DE ASIS;S;A-;;;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;14/07/1995;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;875;;;;;;;;;;;;;;;TI;;No;Entre 150.000 y menos de 250.000;Ninguna vez;Tres;Educación profesional completa;Postgrado;Estrato 3;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Empleado de nivel técnico o profesional;Empleado de nivel técnico o profesional;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;No;43;42;45;38;35;;36;35;42;;;;;45;44;40;32;45;33
20121;SB11201210098311;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001005969;352001005969;52;52001;81901;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;COL ESTUDIAR AULA SIN FRONTERAS;COL ESTUDIAR AULA SIN FRONTERAS;S;A-;GB;;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;07/06/1994;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;783;;;;;;;;;;;;;;;TI;;No;Entre 87.000 y menos de 120.000;Ninguna vez;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Entre 1 y menos de 2 SMLV;No está clasificada por el SISBEN;Profesional independiente;Pensionado;Cuatro;Madera pulida, baldosa, tableta, mármol, alfombra;No;Si;Si;No;No;No;No;No;No;No;42;42;13;37;39;;;48;52;5;;;;40;37;43;39;52;47
20121;SB11201210024438;ESTUDIANTE;URBANO;N;B;ACADÉMICO;352001004135;352001004135;52;52001;78972;NARIÑO;MIXTO;MAÑANA;PASTO;NO OFICIAL;INST SAN FRANCISCO DE ASIS;INST SAN FRANCISCO DE ASIS;S;A-;;I;;;;;;;;;No;Cabecera Municipal;52;;52001;;52;52001;;NARIÑO;NARIÑO;Ninguno;01/05/1995;M;;;;;;;;;PASTO;PASTO;;;;COLOMBIA;COLOMBIA;N;153;;;;;;;;;;;;;;;TI;;No;Entre 150.000 y menos de 250.000;Ninguna vez;Tres;Secundaria (Bachillerato) completa;Educación profesional incompleta;Estrato 4;Entre 3 y menos de 5 SMLV;No está clasificada por el SISBEN;Hogar;;Tres;Madera pulida, baldosa, tableta, mármol, alfombra;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;51;58;46;59;43;;;54;65;;6;;;56;68;48;64;69;64
20121;SB11201210030581;ESTUDIANTE;URBANO;N;A;ACADÉMICO;152835000791;152835000791;52;52835;161232;NARIÑO;MIXTO;NOCHE;SAN ANDRÉS DE TUMACO;OFICIAL;IE. IBERIA;SEDE # 1 IBERIA;S;A-;;;;;;;;;;;No;Cabecera Municipal;52;;52835;;52;52835;;NARIÑO;NARIÑO;;22/11/1974;F;;;;;;;;;SAN ANDRÉS DE TUMACO;SAN ANDRÉS DE TUMACO;;;;COLOMBIA;COLOMBIA;N;980;;;;;;;;;;;;;;;CC;;No;No paga Pensión;Ninguna vez;Dos;No sabe;No sabe;Estrato 1;Menos de 1 SMLV;Nivel 1;Hogar;Trabajador por cuenta propia;Tres;Madera burda, tabla, tablón;No;Si;No;No;No;No;No;No;No;No;42;36;19;29;29;51;;31;43;;;;;38;32;36;21;47;36
