periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas;estu_grupoetnia
20241;SB11202410067227;ESTUDIANTE;TI;URBANO;;A;;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;2;A1;3;2;3;N;63;63001;63;63001;Entre 1 y 3 horas;Más de 2 horas;QUINDIO;QUINDIO;N;;18/01/2006;F;26;0;53.006943;ARMENIA;ARMENIA;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Cuatro;Técnica o tecnológica completa;Primaria completa;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;Si;Si;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;38;37;28;42;20;59;51;262;51;57;43;59;NINGUNO
20241;SB11202410064226;ESTUDIANTE;TI;RURAL;;B;;463190000443;463190000443;63;63690;100990;QUINDIO;MIXTO;COMPLETA;SALENTO;NO OFICIAL;GIMN INGLES;GIMN INGLES;S;3;B+;3;3;3;S;63;63001;63;63001;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;N;;12/12/2005;M;11;0;80.223404;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Postgrado;Postgrado;Estrato 6;MÁS DE 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;71;73;89;63;78;68;64;333;84;64;70;63;NINGUNO
20241;SB11202410089436;ESTUDIANTE;TI;URBANO;;B;;363001002142;363001002142;63;63001;174821;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;GIMNASIO CONTEMPORÁNEO;GIMNASIO CONTEMPORÁNEO;S;4;B+;4;4;3;S;63;63001;63;63001;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;13/11/2006;F;11;0;76.643356;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Postgrado;Postgrado;Estrato 3;MÁS DE 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);90;94;100;91;92;83;71;374;100;74;77;69;NINGUNO
20241;SB11202410001104;ESTUDIANTE;TI;RURAL;;B;;463190000443;463190000443;63;63690;100990;QUINDIO;MIXTO;COMPLETA;SALENTO;NO OFICIAL;GIMN INGLES;GIMN INGLES;S;3;B+;4;4;4;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;20/08/2005;M;11;0;69.98011;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional incompleta;Educación profesional completa;Estrato 6;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;85;92;79;95;85;96;68;368;81;76;73;75;NINGUNO
20241;SB11202410037296;ESTUDIANTE;CC;URBANO;;A;;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;1;A2;3;3;2;N;18;18256;18;18150;30 minutos o menos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;27/01/2004;F;26;Entre 11 y 20 horas;54.32539;EL PAUJÍL;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;Nunca o rara vez comemos eso;1 o 2 veces por semana;Todos o casi todos los días;Uno;Educación profesional completa;Técnica o tecnológica incompleta;Estrato 3;MÁS DE 100 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;No aplica;3;24;44;26;39;24;32;231;60;51;54;43;NINGUNO
20241;SB11202410090231;ESTUDIANTE;TI;URBANO;;B;;363001002142;363001002142;63;63001;174821;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;GIMNASIO CONTEMPORÁNEO;GIMNASIO CONTEMPORÁNEO;S;4;B1;4;4;4;S;63;63001;63;63001;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;27/11/2006;F;11;Menos de 10 horas;65.811295;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional incompleta;Estrato 4;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;99;96;64;100;88;93;78;382;75;81;74;73;NINGUNO
20241;SB11202410090221;ESTUDIANTE;TI;URBANO;;B;;363001002142;363001002142;63;63001;174821;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;GIMNASIO CONTEMPORÁNEO;GIMNASIO CONTEMPORÁNEO;S;3;A2;4;3;3;S;63;63001;63;63001;30 minutos o menos;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;08/09/2006;F;11;Menos de 10 horas;53.941338;ARMENIA;ARMENIA;COLOMBIA;4;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);86;80;51;89;78;77;69;346;65;73;70;66;NINGUNO
20241;SB11202410001307;ESTUDIANTE;TI;RURAL;;B;;463190000443;463190000443;63;63690;100990;QUINDIO;MIXTO;COMPLETA;SALENTO;NO OFICIAL;GIMN INGLES;GIMN INGLES;S;4;B+;4;4;4;S;63;63001;63;63001;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;26/12/2006;F;11;0;75.044357;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Tres;Postgrado;Postgrado;Estrato 6;26 A 100 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;90;92;95;91;86;93;71;370;87;74;73;74;NINGUNO
20241;SB11202410089446;ESTUDIANTE;CC;URBANO;;B;;363001002142;363001002142;63;63001;174821;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;GIMNASIO CONTEMPORÁNEO;GIMNASIO CONTEMPORÁNEO;S;2;B1;3;3;3;N;63;63001;63;63001;Entre 30 y 60 minutos;No leo por entretenimiento;QUINDIO;QUINDIO;S;;25/05/2005;M;11;0;60.951233;ARMENIA;ARMENIA;COLOMBIA;4;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Educación profesional incompleta;Educación profesional incompleta;Estrato 4;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;No;Si;No sabe;No sabe;46;51;70;45;43;64;54;293;77;58;55;61;NINGUNO
20241;SB11202410089444;ESTUDIANTE;TI;URBANO;;B;;363001002142;363001002142;63;63001;174821;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;GIMNASIO CONTEMPORÁNEO;GIMNASIO CONTEMPORÁNEO;S;4;B+;3;4;3;N;63;63001;63;63001;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;S;;17/11/2006;F;11;0;67.767868;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 4;MÁS DE 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es operario de máquinas o conduce vehículos (taxita, chofer);91;77;92;51;86;67;71;341;86;61;73;62;NINGUNO
